repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
run-llama/llama_index,fb0b467c060926929044a888cf134d18ee7e5f1e,fb0b467c06,chore(deps): bump actions/checkout from 4 to 6 (#21039)  Bumps [actions/checkout](https://github.com/actions/checkout) from 4 to 6. - [Release notes](https://github.com/actions/checkout/releases) - [C,other,Unknown,dependabot[bot],2026-03-17 12:01:16+00:00,12,1,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
run-llama/llama_index,b87f8bd7ba94991b5a9f5a9796e6c284a595872d,b87f8bd7ba,"fix(core): preserve CTE names during schema prefixing in SQLDatabase.run_sql (#21028)  * fix(core): preserve CTE names during schema prefixing in SQLDatabase.run_sql  The naive str.replace(""FROM "", ..",bugfix,Python,Dream,2026-03-17 12:41:57+01:00,12,1,0,0,141,3,2,1,13,1.69,0,clean,Python,2024-2026,1.0,,35.25,0.33,0.56,0
run-llama/llama_index,4ecd3953e58a85926bddd60a3046de3a819176da,4ecd3953e5,chore(deps): bump astral-sh/setup-uv from 4 to 7 (#21037)  Bumps [astral-sh/setup-uv](https://github.com/astral-sh/setup-uv) from 4 to 7. - [Release notes](https://github.com/astral-sh/setup-uv/releas,other,Unknown,dependabot[bot],2026-03-17 12:50:48+01:00,12,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,a3e2b3e652e2b37f16d5c00e5c305f22bc794931,a3e2b3e652,chore(deps): bump actions/create-github-app-token from 2 to 3 (#21038)  Bumps [actions/create-github-app-token](https://github.com/actions/create-github-app-token) from 2 to 3. - [Release notes](https,other,Unknown,dependabot[bot],2026-03-17 12:51:08+01:00,12,1,0,0,2,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
run-llama/llama_index,3f4636d81e71e87df09300a66f79a50553398d9a,3f4636d81e,fix: llama-cloud managed index and remove llamaparse reader (#21043),bugfix,Python,Clelia (Astra) Bertelli,2026-03-17 15:37:41+01:00,15,1,0,0,28,2686,13,1,81,3.91,0,clean,Python,2024-2026,1.0,,0.01,0.07,0.28,0
dask/dask,b1025f7192f746c77d07a13945223887a3780f16,b1025f7192,Version 2026.3.0,other,Unknown,Florian Jetter,2026-03-18 08:08:38+01:00,8,2,0,0,52,3,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,13.0,0.0,0.0,0
onnx/onnx,e30c6935d67cc3eca2fa284e37248e7c0036c46b,e30c6935d6,"Merged Fix object state corruption and DoS via ExternalDataInfo attribute injection (#7751)  This pull request implements a comprehensive, defense-in-depth security hardening for handling `external_da",bugfix,Python,Ti-Tai Wang,2026-03-18 09:48:37-07:00,9,2,0,0,406,17,4,1,19,2.37,0,clean,Python,2024-2026,1.0,,22.56,0.2,0.47,0
run-llama/llama_index,8708bf34f1bf2c7941cc3fc39ef42bdef1d00386,8708bf34f1,feat: gemini 3 default and temperature (#21060)  * fix: updating gemini model defaults to use gemini-3-flash-preview  * fix: set default temperature to 1.0 for gemini 3 models  * chore: vbump  -------,bugfix,Python,Mark McDonald,2026-03-18 11:32:37+00:00,11,2,0,0,16,11,4,1,3,17.0,0,clean,Python,2024-2026,1.0,,1.33,0.2,3.4,0
run-llama/llama_index,895be3185a5847ca03fd39d2e221f65a302b37db,895be3185a,feat: latest gemini model default (#21061)  * fix: updating gemini voice agent model defaults to gemini-2.5-flash-native-audio-preview-12-2025  * chore: bump version to 0.3.1  * chore: correct vbump  ,bugfix,Python,Mark McDonald,2026-03-18 11:34:46+00:00,11,2,0,0,2,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
run-llama/llama_index,292ae3164f9951d845c05145509f2598e901aa74,292ae3164f,feat: add MiniMax LLM provider integration with M2.7 default (#20955)  * feat: add MiniMax LLM provider integration  Add llama-index-llms-minimax package for MiniMax LLM integration using the OpenAI-c,bugfix,Python,Octopus,2026-03-18 11:46:33+00:00,11,2,0,0,448,0,10,1,10,1.3,0,clean,Python,2024-2026,1.0,,448.0,0.09,0.12,0
run-llama/llama_index,f6587f05adbaf8ba2e00c28a7c05abd6469ef50b,f6587f05ad,"docs: fixed a typo in LlamaParse section of README (#21063)  docs: fixed a typo in the LlamaParse section of README  Corrected ""Builde"" to ""Build"" in the LlamaParse sub-section.",bugfix,Unknown,Ashir Ali Shah,2026-03-18 11:47:50+00:00,11,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
numba/numba,9d32664543f2b51f00eea20428f661549217372c,9d32664543,Addressed review comments,feature,Python,kc611,2026-03-18 11:48:59+05:30,11,2,0,0,74,72,8,1,13,2.77,0,clean,Python,2024-2026,1.0,,1.01,0.11,0.31,0
numba/numba,07a75eadf72efa61f2d82c57afca037dfbb5f7c8,07a75eadf7,Removed unused variables,other,C,kc611,2026-03-18 12:24:26+05:30,12,2,0,0,0,7,1,0,1,3.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,1.5,0
run-llama/llama_index,0418d948fce39d296f2009c9bd021a2f5640ce81,0418d948fc,"fix(core): align sync retrieval dedup key with async (hash + ref_doc_id) (#21034)  * use (hash, ref_doc_id) for sync recursive retrieval dedup  * use node_id for retrieval dedup",bugfix,Python,GAUTAM V DATLA,2026-03-18 12:33:42+01:00,12,2,0,0,26,5,2,1,3,7.67,0,clean,Python,2024-2026,1.0,,4.33,0.33,2.56,0
run-llama/llama_index,d363a1ffc12a3c569178bde9d4e4e423588cd565,d363a1ffc1,fix(core): remove incorrect per-node delete calls in index helpers (#21050)  Fix VectorStoreIndex delete helper cleanup path,bugfix,Python,GAUTAM V DATLA,2026-03-18 12:50:13+01:00,12,2,0,0,59,3,3,2,8,2.0,0,clean,Python,2024-2026,1.0,,14.75,0.5,0.5,0
run-llama/llama_index,d8f2e19e8342be32001bd31c9b1e8967486eb307,d8f2e19e83,fix(core): raise ValueError instead of returning string from structured_predict (#21036)  * fix(core): raise ValueError instead of returning string from structured_predict  Fixes run-llama/llama_index,bugfix,Python,Aayush Jain,2026-03-18 13:09:34+01:00,13,2,0,0,554,8,6,2,33,2.09,0,clean,Python,2024-2026,1.0,,61.56,0.29,0.3,0
numba/numba,8797ecf92687e7c4d02d70ec6165a1b374944a7c,8797ecf926,Fix jit decorator docstring formatting  Fix formatting of the Returns section in the docstring.,bugfix,Python,Kyle Oman,2026-03-18 15:44:53+00:00,15,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,31a502c4fa1c6aae0acb52448b730732678847da,31a502c4fa,feat(tools/agentcore): add AgentCoreRuntime adapter (#21008),feature,Python,Kevin Orellana,2026-03-18 17:20:00-06:00,17,2,0,0,1219,10,9,2,62,1.68,0,clean,Python,2024-2026,1.0,,110.82,0.2,0.17,0
numba/numba,1b4fced904807400bdffbb633a944cb139ea61ec,1b4fced904,Updated documentation reference linkage,docs,Unknown,Kaustubh Milind Chaudhari,2026-03-19 10:27:11+05:30,10,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,f1872e360a014d8f0f9dcb213f22c6ac3d41d93e,f1872e360a,azure openai responses support (#21088),other,Python,Logan,2026-03-20 10:22:01-06:00,10,4,0,0,225,2,3,0,5,2.6,0,clean,Python,2024-2026,1.0,,75.0,0.0,0.65,0
run-llama/llama_index,dc8febc42f179d933919a7437a9a4e2467e92c84,dc8febc42f,use proper tool choice format in bedrock converse (#21098),other,Python,Logan,2026-03-20 11:13:46-06:00,11,4,0,0,5,2,2,0,1,9.0,0,clean,Python,2024-2026,1.0,,1.67,0.0,3.0,0
run-llama/llama_index,af950fab819da5fbac47650bd01810b38540859a,af950fab81,chore(deps): bump the uv group across 44 directories with 1 update (#21097),other,Unknown,dependabot[bot],2026-03-20 11:15:22-06:00,11,4,0,0,133,133,44,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.99,0.0,0.0,0
run-llama/llama_index,d8f8842232cc2297d891f30035a848eb5adbc414,d8f8842232,update exa tool description and default search type (#21096),other,Python,Ishan Goswami,2026-03-20 12:02:23-06:00,12,4,0,0,9,9,3,0,6,3.0,0,clean,Python,2024-2026,1.0,,0.9,0.0,0.75,0
run-llama/llama_index,38460faa21a792602aa1ef8dad4b3cec0f4cff36,38460faa21,Add support for custom LLM provider in model kwargs (#21095),feature,Python,Patricia,2026-03-20 12:02:34-06:00,12,4,0,0,21,1,3,1,2,1.5,0,clean,Python,2024-2026,1.0,,10.5,0.25,0.38,0
run-llama/llama_index,f157f0be951f5ff5a35ff941bf342c3e203ff769,f157f0be95,chore(deps): bump the uv group across 49 directories with 1 update (#21083),other,Unknown,dependabot[bot],2026-03-20 12:03:49-06:00,12,4,0,0,126,1785,5,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.07,0.0,0.0,0
run-llama/llama_index,348b2541622d89c671738c3980c1590ccf355ad1,348b254162,chore(deps): bump nltk from 3.9.1 to 3.9.3 in /llama-index-integrations/readers/llama-index-readers-service-now in the uv group across 1 directory (#21080),other,Unknown,dependabot[bot],2026-03-20 12:04:02-06:00,12,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,26950bdda83a78c460b03835cd74ef19c48cf840,26950bdda8,chore(deps): bump the uv group across 3 directories with 1 update (#21069),other,Unknown,dependabot[bot],2026-03-20 12:04:59-06:00,12,4,0,0,174,236,3,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.73,0.0,0.0,0
run-llama/llama_index,2cc2e465637c0900e8fd5cdea4bc70d0d965922c,2cc2e46563,feat(llms/openai): Add support for Mini and Nano variants of GPT 5.4 (#21065),feature,Python,Habibul Rahman Qalbi,2026-03-20 12:05:29-06:00,12,4,0,0,77,19,4,1,3,1.0,0,clean,Python,2024-2026,1.0,,3.85,0.2,0.2,0
run-llama/llama_index,edd23cc730feb78002c08ba8aade1628238c5428,edd23cc730,chore(deps): bump tornado from 6.5.4 to 6.5.5 in /docs/api_reference in the pip group across 1 directory (#21053),docs,Unknown,dependabot[bot],2026-03-20 12:05:42-06:00,12,4,0,0,11,13,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.79,0.0,0.0,0
run-llama/llama_index,2b74a92798d543ded57e7d392451ad0d64a74f8c,2b74a92798,fix(ollama): pass custom headers to auto-created clients (#21091),bugfix,Python,Howard Peng,2026-03-20 12:13:57-06:00,12,4,0,0,15,3,2,0,3,2.67,0,clean,Python,2024-2026,1.0,,3.75,0.0,0.89,0
run-llama/llama_index,c346327e51eaf26c84a495f8bee1f9ea81542bc7,c346327e51,fix azure openai responses (#21099),bugfix,Python,Logan,2026-03-20 13:32:22-06:00,13,4,0,0,66,4,3,1,2,4.5,0,clean,Python,2024-2026,1.0,,13.2,0.25,1.12,0
run-llama/llama_index,2ad392d19dce6a0d7a418f97578a36bf129c2181,2ad392d19d,"Fix typo ""out of thAT box"" -> ""out of thE box"" (#21092)",bugfix,Unknown,André Gustavo Moutinho,2026-03-20 18:02:42+00:00,18,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
numba/numba,00208633a901a5e29bd426663c8d240fb6e658da,00208633a9,Removed NumPy based unicode charseq type width detection and indexing,other,Python,Kaustubh Milind Chaudhari,2026-03-21 21:29:32+05:30,21,5,1,0,4,11,1,0,1,2.0,0,clean,Python,2024-2026,1.0,,0.33,0.0,1.0,0
numba/numba,8d2fcc8bd05ee173603f6ac621f4ae2aa8c71a9a,8d2fcc8bd0,Add release notes,feature,Python,Kaustubh Milind Chaudhari,2026-03-23 10:17:35+05:30,10,0,0,0,7,0,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,7.0,0.0,0.0,0
run-llama/llama_index,58ee450dc074a663b69b9be6f37a972af65b9d15,58ee450dc0,fix bedrock tests (#21129),bugfix,Python,Logan,2026-03-23 15:59:39-06:00,15,0,0,0,19,37,3,1,9,3.56,0,clean,Python,2024-2026,1.0,,0.5,0.25,0.89,0
numba/numba,7c161d469f2240878178b161568a584fc748a3a8,7c161d469f,fixup the postorder implementation to avoid dual stack usage  As title  Assisted-by: Claude Sonnet 4.6.,bugfix,Python,Emergency Self-Construct,2026-03-23 21:46:22+01:00,21,0,0,0,23,34,1,0,6,2.83,0,clean,Python,2024-2026,1.0,,0.66,0.0,1.42,0
numba/numba,fd7d26c7ae78ea1533f55fcc6fb9975ce6e8dcab,fd7d26c7ae,add all variation of potential topo order to test  As title,feature,Python,Emergency Self-Construct,2026-03-23 21:46:46+01:00,21,0,0,0,2,1,1,1,1,1.0,0,clean,Python,2024-2026,1.0,,1.0,0.5,0.5,0
numba/numba,6adccabd3fedce61a45579d2af3bf2f8447f89cc,6adccabd3f,adding tests  As title  Authored-by: Claude Sonnet 4.6.,feature,Python,Emergency Self-Construct,2026-03-23 21:48:47+01:00,21,0,0,0,201,0,1,1,6,3.17,0,clean,Python,2024-2026,1.0,,201.0,0.5,1.58,0
numba/numba,37352add9129dcd361abdb3488f88f1ce315c4b2,37352add91,Fixup Claude generated code and docs to match reality  As title,bugfix,Python,Emergency Self-Construct,2026-03-24 14:32:59+01:00,14,1,0,0,8,32,1,1,2,10.0,0,clean,Python,2024-2026,1.0,,0.24,0.5,5.0,0
numba/numba,113e6b65fcf84fea44fdcdf709c76e5f1d6b39dc,113e6b65fc,simplify error detection  As title,other,Python,Emergency Self-Construct,2026-03-24 15:04:35+01:00,15,1,0,0,10,39,1,1,1,4.0,0,clean,Python,2024-2026,1.0,,0.25,0.5,2.0,0
numba/numba,3491ba5d0154221c8febbebdab92d9ef8b670044,3491ba5d01,Add string representation and operator.ne overloads for Typed Sets,feature,Python,kc611,2026-03-24 15:54:53+05:30,15,1,0,0,23,1,2,0,6,2.33,0,clean,Python,2024-2026,1.0,,11.5,0.0,0.78,0
numba/numba,9e074ca9afa0f1c9fae0fdbb1d0e14c47352b1c6,9e074ca9af,update llvmlite version to 0.48.0dev,other,Python,swap357,2026-03-24 16:14:26-07:00,16,1,0,0,8,8,6,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.89,0.0,0.0,0
numba/numba,3f90fcf482aa81da07ccc0e2aadbf9f115dc5b54,3f90fcf482,add scalar handling for np.std overload,feature,Python,ElijahKas,2026-03-24 16:35:29+03:00,16,1,0,0,19,0,2,1,4,1.75,0,clean,Python,2024-2026,1.0,,19.0,0.33,0.58,0
onnx/onnx,ff324324bb7ef0c8508b1aa402271febbfe39e4e,ff324324bb,Update RELEASE-MANAGEMENT.md (#7762)  ### Motivation and Context  Fixes #  Signed-off-by: Andreas Fehlner <fehlner@arcor.de>,bugfix,Unknown,Andreas Fehlner,2026-03-24 18:44:30+01:00,18,1,0,0,7,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,3.5,0.0,0.0,0
run-llama/llama_index,c4e586301723d456c3999762c4a02e6a78f130b8,c4e5863017,restrict new packages (#21139)  * restrict new packages  * nit,feature,Unknown,Logan,2026-03-24 19:55:03-06:00,19,1,0,0,66,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,22.0,0.0,0.0,0
run-llama/llama_index,ea76d2caee7433f0b598234c2154f12f463a5d6e,ea76d2caee,docs(cohere): update first basic usage example to chat API (#21108),docs,Unknown,hshgogogo,2026-03-24 21:36:42+00:00,21,1,0,0,7,10,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.64,0.0,0.0,0
numba/numba,717adccc26e1b9c2e17ef6b90961f79edf2fe877,717adccc26,intercept topo_order instead  As title,other,Python,Emergency Self-Construct,2026-03-24 22:15:47+01:00,22,1,0,1,2,2,1,1,1,2.0,0,clean,Python,2024-2026,1.0,,0.67,0.5,1.0,0
numba/numba,61b63ead9c4a81ef785018159c32e541e085cd41,61b63ead9c,remove incorrect comments  As title,other,Python,Emergency Self-Construct,2026-03-24 22:15:47+01:00,22,1,0,1,3,10,1,1,2,3.0,0,clean,Python,2024-2026,1.0,,0.27,0.5,1.5,0
run-llama/llama_index,465959b10fdbf776a2a9482f7d2cb1652eab7c77,465959b10f,fix(google-genai): avoid mutating messages list in prepare_chat_params (#21141),bugfix,Python,Krishna Chaitanya,2026-03-25 02:29:19+00:00,2,2,0,1,48,1,3,1,2,13.0,0,clean,Python,2024-2026,1.0,,24.0,0.25,3.25,0
run-llama/llama_index,1b21484406c09e50a6bc2727d2f0d45373af6fed,1b21484406,enable llama-cloud>1.0 install (#21140),other,Python,Logan,2026-03-25 08:31:10-06:00,8,2,0,0,8,189,10,1,7,3.43,0,clean,Python,2024-2026,1.0,,0.04,0.09,0.31,0
numba/numba,dbf99ed8731864a76dcef15d300ed8e18a4eef24,dbf99ed873,remove AVX512_SKX disabling logic from conda run_test scripts,test,Unknown,swap357,2026-03-25 11:08:47-07:00,11,2,0,0,0,42,3,3,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.75,0.0,0
numba/numba,f2be02644e02268b3d95fdedb6bd0e5bcc0bcb5a,f2be02644e,remove references to AVX512_SKX detection from sysinfo and test,test,Python,swap357,2026-03-25 13:01:19-07:00,13,2,0,0,1,7,2,1,3,21.0,0,clean,Python,2024-2026,1.0,,0.12,0.33,7.0,0
numba/numba,a2ef7324ec99d417d24327bf72c277a8d36fa6a7,a2ef7324ec,add release note for change on numba sysinfo,feature,Unknown,swap357,2026-03-25 13:03:13-07:00,13,2,0,0,7,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,7.0,0.0,0.0,0
numba/numba,c6910e4ed3a159151b86650384f8d66677631bc1,c6910e4ed3,Add type registrations for typed set containers,feature,Python,kc611,2026-03-25 13:17:51+05:30,13,2,0,0,6,3,3,0,4,14.75,0,clean,Python,2024-2026,1.0,,1.5,0.0,3.69,0
run-llama/llama_index,6a3269261d0df1ea8cc5adab8e16ffda6b166d58,6a3269261d,Release 0.14.19 (#21147),other,Unknown,github-actions[bot],2026-03-25 14:57:17-06:00,14,2,0,0,983,5,8,0,0,0.0,0,clean,Python,2024-2026,1.0,,163.83,0.0,0.0,0
numba/numba,efc4678deb9fb44322c448dc15280dc6c81b2713,efc4678deb,Enhance documentation for np.std scalar handling  Release note added with the description of scalar handling in np.std to clarify behavior for different input types.,feature,Unknown,Илья Касьянов,2026-03-25 16:18:09+03:00,16,2,0,0,9,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,9.0,0.0,0.0,0
run-llama/llama_index,b943e1a6a3ce9c8bc4e474d9795ad56b3644248e,b943e1a6a3,chore(deps): bump the uv group across 46 directories with 2 updates (#21153),other,Unknown,dependabot[bot],2026-03-25 16:32:57-06:00,16,2,0,0,154,184,46,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.83,0.0,0.0,0
run-llama/llama_index,244ea033332eca0051403ec2e6a23268185df80d,244ea03333,chore(deps): bump actions/github-script from 7 to 8 (#21152),other,Unknown,dependabot[bot],2026-03-25 16:33:06-06:00,16,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,2fdb711bc5ff69d740bce5d45cb989e3796cf409,2fdb711bc5,chore(deps): bump nltk from 3.9.3 to 3.9.4 in /docs/api_reference in the pip group across 1 directory (#21151),docs,Unknown,dependabot[bot],2026-03-25 16:33:16-06:00,16,2,0,0,3,3,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.75,0.0,0.0,0
run-llama/llama_index,caecc2c63ab3d1b2deece093ba311ce5881ee02f,caecc2c63a,chore(deps): bump the uv group across 58 directories with 1 update (#21166),other,Unknown,dependabot[bot],2026-03-26 10:15:14-06:00,10,3,0,0,202,202,58,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
run-llama/llama_index,3989ebfd65df3cd7c5b59631bcf6fd35418f75d1,3989ebfd65,chore(deps): bump the uv group across 50 directories with 2 updates (#21164),other,Unknown,dependabot[bot],2026-03-26 10:15:49-06:00,10,3,0,0,150,150,50,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.99,0.0,0.0,0
run-llama/llama_index,09a744f24ae8e5e69c8ae2189836381349656f48,09a744f24a,chore(deps): bump requests from 2.32.5 to 2.33.0 in /docs/api_reference in the pip group across 1 directory (#21154),docs,Unknown,dependabot[bot],2026-03-26 10:16:09-06:00,10,3,0,0,10,9,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
run-llama/llama_index,3f6deaf8f56be0913a754e16bcebab17cc8fdaec,3f6deaf8f5,azure vbump (#21168),other,Unknown,Logan,2026-03-26 12:57:48-06:00,12,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,de52aa7c212cac65a4a817b7c6f6532d31de216e,de52aa7c21,fix: Azure OpenAI embeddings' dependencies (#21170),bugfix,Unknown,jasiecky,2026-03-26 12:59:04-06:00,12,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
numba/numba,3094e0bd7612f82ccd75d746ceba287ef2dbf74f,3094e0bd76,enable more direct testing  As title,test,Python,Emergency Self-Construct,2026-03-26 13:37:58+01:00,13,3,0,0,24,16,1,1,5,2.6,0,clean,Python,2024-2026,1.0,,1.41,0.5,1.3,0
numba/numba,717c501744c3584e3eb9e9a6759fff942e0aba2d,717c501744,compile and exec function  As title,other,Python,Emergency Self-Construct,2026-03-26 15:04:06+01:00,15,3,0,0,11,1,1,1,1,4.0,0,clean,Python,2024-2026,1.0,,5.5,0.5,2.0,0
numba/numba,70f31e98576c422a8c154874c61fc35ed60a442a,70f31e9857,flake8 fixes  As title,bugfix,Python,Emergency Self-Construct,2026-03-26 16:35:00+01:00,16,3,0,0,2,3,1,1,1,5.0,0,clean,Python,2024-2026,1.0,,0.5,0.5,2.5,0
numba/numba,5883a80dbb78aa27d4f1e9c24c0e529041814633,5883a80dbb,Pin pypa/gh-action-pypi-publish action to ed0c539,other,Unknown,renovate[bot],2026-03-26 16:51:51+00:00,16,3,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
onnx/onnx,657f5abe0846f25b103e83d9e580a3bc3e0677b8,657f5abe08,hash for googletest (#7765)  ### Motivation and Context  Fixes #  Signed-off-by: Andreas Fehlner <fehlner@arcor.de>,bugfix,Unknown,Andreas Fehlner,2026-03-26 19:58:29+01:00,19,3,0,0,1,0,1,1,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.5,0.0,0
numba/numba,027e960f500188235ab835c0b7bf8fd870d7545d,027e960f50,address review: move code outside of recursion limit reduction  As title,feature,Python,Emergency Self-Construct,2026-03-26 21:29:56+01:00,21,3,0,0,17,17,1,1,1,4.0,0,clean,Python,2024-2026,1.0,,0.94,0.5,2.0,0
numba/numba,7e322f9e31f58088100a32476ca23f23f258c07e,7e322f9e31,fixup docs some more  As title,bugfix,Python,Emergency Self-Construct,2026-03-26 21:30:54+01:00,21,3,0,0,4,8,1,1,2,3.0,0,clean,Python,2024-2026,1.0,,0.44,0.5,1.5,0
run-llama/llama_index,82e6c9762c235e01b80a8fbee7fa88d479774ee0,82e6c9762c,Fix input_file serialization in Responses API message dict (#21172),bugfix,Python,Joaquin Hui,2026-03-26 22:09:27-06:00,22,3,0,1,2,4,1,0,1,43.0,0,clean,Python,2024-2026,1.0,,0.4,0.0,21.5,0
run-llama/llama_index,a278899a937a8fc9960d788a28a19eaaf1becc99,a278899a93,vbump openai (#21176),other,Unknown,Logan,2026-03-27 09:31:28-06:00,9,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
numba/numba,e12402e7897e46abf6981eb451b7a78b47aa9052,e12402e789,fixups  As title,bugfix,Python,Emergency Self-Construct,2026-03-27 13:26:22+01:00,13,4,0,0,7,8,1,1,4,3.0,0,clean,Python,2024-2026,1.0,,0.78,0.5,1.5,0
numba/numba,c2e0dc769590e1f9fe433acc2c48f9b12579acc4,c2e0dc7695,probe on _find_topo_order  As title,other,Python,Emergency Self-Construct,2026-03-27 15:10:27+01:00,15,4,0,0,14,8,2,1,4,2.0,0,clean,Python,2024-2026,1.0,,1.56,0.33,0.67,0
numba/numba,fee65918a20c106964f23fe7d36416bb4df54672,fee65918a2,fix test input size  As title,bugfix,Python,Emergency Self-Construct,2026-03-27 15:10:53+01:00,15,4,0,0,1,1,1,1,1,4.0,0,clean,Python,2024-2026,1.0,,0.5,0.5,2.0,0
numba/numba,6f69ae54a718228aabb4b6c821559a2261f2ac1e,6f69ae54a7,"simplify diff, move _find_topo_order to original location  As title",other,Python,Emergency Self-Construct,2026-03-27 15:13:26+01:00,15,4,0,0,3,3,1,0,1,1.0,0,clean,Python,2024-2026,1.0,,0.75,0.0,0.5,0
numba/numba,9f7f7e1a99ef1c0153172a4a316901d4707bce2d,9f7f7e1a99,fixup docs  As title,bugfix,Python,Emergency Self-Construct,2026-03-27 15:17:21+01:00,15,4,0,0,5,9,1,1,4,3.25,0,clean,Python,2024-2026,1.0,,0.5,0.5,1.62,0
numba/numba,439064382e83f0722835f8336238f45e9715b289,439064382e,remove empty line at end of file  As title,other,Python,Emergency Self-Construct,2026-03-27 15:36:10+01:00,15,4,0,0,0,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
numba/numba,f48cd37884db85ea879a8b761e7a7394434e53a8,f48cd37884,add frame_depth to bszie  As title,feature,Python,Emergency Self-Construct,2026-03-27 17:03:24+01:00,17,4,0,0,12,2,1,1,2,3.0,0,clean,Python,2024-2026,1.0,,4.0,0.5,1.5,0
onnx/onnx,85ca6beb5c903bcc4178b76f993c598782d16fd9,85ca6beb5c,Update RELEASE-MANAGEMENT.md (#7773)  ### Motivation and Context  Fixes #  Signed-off-by: Andreas Fehlner <fehlner@arcor.de>,bugfix,Unknown,Andreas Fehlner,2026-03-27 19:17:58+01:00,19,4,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
run-llama/llama_index,2fd399b086526cc0de0ab3228b809ca4b09b898c,2fd399b086,feat(llms/anthropic): add claude-sonnet-4-6 and claude-opus-4-6 to structured output list (#21113),feature,Python,Dustin Godevais,2026-03-28 00:16:37+00:00,0,5,1,1,3,1,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.5,0.0,0.0,0
run-llama/llama_index,37749a7ace18f6d04f68242f0bbc8c207e14b27d,37749a7ace,chore(deps): bump the uv group across 67 directories with 1 update (#21205)  Bumps the uv group with 1 update in the / directory: [cryptography](https://github.com/pyca/cryptography). Bumps the uv gro,docs,Unknown,dependabot[bot],2026-03-28 16:39:44-06:00,16,5,1,0,5058,4202,67,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.2,0.0,0.0,0
run-llama/llama_index,d3be017add958ea30686ddd9fa3bcbb06c917e1a,d3be017add,feat: add the ability to take dynamic tools from outside (ag-ui) (#21149)  * feat: add the ability to take dynamic tools from outside (ag-ui)  * chore: bump llama-index-protocols-ag-ui version to 0.3.,bugfix,Python,Ran Shemtov,2026-03-28 16:42:38-06:00,16,5,1,0,88,6,2,0,4,10.0,0,clean,Python,2024-2026,1.0,,12.57,0.0,3.33,0
