repo,commit_sha_full,commit_sha,commit_message,commit_type,language,author,committed_at,commit_hour,day_of_week,is_weekend,is_night_commit,lines_added,lines_deleted,files_changed,test_files_changed,num_methods,avg_complexity,is_buggy,label_source,language_group,time_period,confidence,linked_issue,churn_ratio,test_ratio,complexity_per_file,prior_bugs_author
scipy/scipy,86623d4dc9732995235917b11f7c5a56a8669201,86623d4dc9,CI: place upper limit on ccache size (#24948)  * CI: zero ccache stats counter before build  ccache keeps its stats in the same directory that it keeps the cache. This means that restoring the cache a,bugfix,Unknown,Nick ODell,2026-04-05 21:27:37+01:00,21,6,1,0,37,8,5,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,4.11,0.0,0.0,0
scipy/scipy,be189786b9135a8f06a00bacda9266d9871122af,be189786b9,"DEV: avoid byte-compiling every .py file on a `spin build` call. (#24983)  This makes a `spin build` on an already-built scipy more than twice faster. Which also applies to `spin test`, and every othe",test,Python,Ralf Gommers,2026-04-05 21:31:29+01:00,21,6,1,0,3,0,1,0,1,20.0,0,clean,Python,2024-2026,1.0,,3.0,0.0,10.0,2
scipy/scipy,6127aa262546fcf0cc24e9f34858157ff73f99b3,6127aa2625,Fix AIX build break due to RAW Macro defined.  This PR fixes the AIX CI build break of scipy.  The build of Scipy in AIX breaks with the below error:  fdiagnostics-color=always -D_GLIBCXX_ASSERTIONS=1,bugfix,Unknown,Aditya Kamath,2026-04-06 03:41:40-05:00,3,0,0,1,10,10,3,0,1,24.0,0,clean,Python,2024-2026,1.0,,0.91,0.0,6.0,0
numpy/numpy,e58fd1f5cea606890441d83d12c274955e3a0ac6,e58fd1f5ce,MAINT: Bump astral-sh/setup-uv from 7.6.0 to 8.0.0  Bumps [astral-sh/setup-uv](https://github.com/astral-sh/setup-uv) from 7.6.0 to 8.0.0. - [Release notes](https://github.com/astral-sh/setup-uv/relea,feature,Unknown,dependabot[bot],2026-04-06 17:55:16+00:00,17,0,0,0,3,3,2,1,0,0.0,0,clean,Python,2024-2026,1.0,,0.75,0.33,0.0,0
numpy/numpy,bf699d071887cc7a0937b3f24375f027bddb7433,bf699d0718,MAINT: Bump int128/hide-comment-action from 1.53.0 to 1.54.0  Bumps [int128/hide-comment-action](https://github.com/int128/hide-comment-action) from 1.53.0 to 1.54.0. - [Release notes](https://github.,other,Unknown,dependabot[bot],2026-04-06 17:55:53+00:00,17,0,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
scipy/scipy,673a23d9c52d10950dd4c69baec76360461debc5,673a23d9c5,TST: special: fix extremely slow `TestSystematic.test_gegenbauer_int` (#24984),bugfix,Python,Warren Weckesser,2026-04-06 17:59:21+01:00,17,0,0,0,1,1,1,1,1,1.0,1,keyword_strict,Python,2024-2026,0.4,,0.5,0.5,0.5,1
pola-rs/polars,efe654e437518e97acee1e545837fe3bfe65f4fb,efe654e437,fix(rust): Using checked arithmetic in `int96_to_i64_ns` to prevent overflow panic (#27129),bugfix,Rust,Kevin Patyk,2026-04-06 19:37:00+10:00,19,0,0,0,18,12,5,0,7,8.0,0,clean,Python,2024-2026,1.0,,1.38,0.0,1.33,0
numpy/numpy,cb0b58356554680beae240f3d42ad23a0e1cce36,cb0b583565,"TYP: ``[a]min``, ``[a]max``, ``ptp``: shape-typing and improved dtypes (#31163)",other,Unknown,Joren Hammudoglu,2026-04-06 19:46:59-06:00,19,0,0,0,708,82,4,0,0,0.0,0,clean,Python,2024-2026,1.0,,8.53,0.0,0.0,1
numpy/numpy,8c55907dc14287f09a723a4437871899b2201171,8c55907dc1,"TYP: ``ndarray.cum{prod,sum}`` shape-typing and improved dtypes (#31164)",other,Unknown,Joren Hammudoglu,2026-04-06 20:30:19-06:00,20,0,0,0,381,31,4,0,0,0.0,0,clean,Python,2024-2026,1.0,,11.91,0.0,0.0,1
numpy/numpy,cc3b09b7a98b0c281e71691d4bf48bb1a793ea3c,cc3b09b7a9,TYP: ``diagonal`` and ``ndarray.diagonal`` shape-typing (#31165),other,Unknown,Joren Hammudoglu,2026-04-06 20:31:40-06:00,20,0,0,0,73,5,5,0,0,0.0,0,clean,Python,2024-2026,1.0,,12.17,0.0,0.0,1
numpy/numpy,282d065c947161d34d28f418d008fce4587c1c37,282d065c94,"TYP: ``arg{min,max}`` shape-typing (#31166)",other,Unknown,Joren Hammudoglu,2026-04-06 20:32:32-06:00,20,0,0,0,222,80,6,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.74,0.0,0.0,1
numpy/numpy,f2cffb4ee77b39f3ad62369dba3a90a9687a7bfd,f2cffb4ee7,TYP: ``partition`` shape-typing (#31169),other,Unknown,Joren Hammudoglu,2026-04-06 20:34:02-06:00,20,0,0,0,31,13,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.21,0.0,0.0,1
numpy/numpy,af6be5de9040a77a841bde78acc9bf8f135834da,af6be5de90,DOC: release notes for the latest shape-typing improvements (#31172),test,Unknown,Joren Hammudoglu,2026-04-06 20:38:59-06:00,20,0,0,0,22,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,22.0,0.0,0.0,1
scipy/scipy,99a805bf59dd82bc91af224ef2325b0fecdb59f9,99a805bf59,ENH: stats.contingency.crosstab: return `sparray` when `sparse=True`  Allow >2 input seqs in crosstab with sparse output. Use sparse arrays. Add tests.,feature,Python,Dan Schult,2026-04-07 05:36:29-07:00,5,1,0,1,22,25,2,1,6,3.17,0,clean,Python,2024-2026,1.0,,0.85,0.33,1.06,1
numpy/numpy,1d6144c8bebb97a23d011ffdb48b4bfc3664d575,1d6144c8be,TYP: ``all`` and ``any`` shape-typing (#31170),other,Unknown,Joren Hammudoglu,2026-04-07 09:22:29-06:00,9,1,0,0,151,65,4,0,0,0.0,0,clean,Python,2024-2026,1.0,,2.29,0.0,0.0,1
numpy/numpy,8868f644abcd323df00cf3d75a7774973f6f2ecd,8868f644ab,TYP: fix ``np.shape`` assignability issue for python lists (#31171),bugfix,Unknown,Joren Hammudoglu,2026-04-07 09:57:36-06:00,9,1,0,0,17,9,2,0,0,0.0,1,keyword_strict,Python,2024-2026,0.4,,1.7,0.0,0.0,1
numpy/numpy,bee41a195099419d569e5d7e7b841759a2161cab,bee41a1950,REV: Manual revert of float16 svml use (#31178),other,Python,Sebastian Berg,2026-04-07 10:00:42-06:00,10,1,0,0,1,45,2,1,1,2.0,0,clean,Python,2024-2026,1.0,,0.02,0.33,0.67,0
scipy/scipy,ba7d2623e5439c50e110db0fb0ace99bf68979b9,ba7d2623e5,ENH: integrate: support `sparray` in IVP and BVP (#24656)  * update ivp and bvp to use sparse arrays instead of sparse matrices  * try safely casting index arrays for LSODA routines  * tweak docs  * c,bugfix,Python,Dan Schult,2026-04-07 10:06:35+01:00,10,1,0,0,56,46,6,2,19,3.32,1,keyword_strict,Python,2024-2026,0.4,,1.19,0.29,0.47,1
numpy/numpy,3b024185c3dc2a89cd266174d78a29431131be0e,3b024185c3,DEP: Deprecate setting the dtype of an numpy.ndarray (#29575)  Co-authored-by: Sebastian Berg <sebastian@sipsolutions.net>,other,Python,Pieter Eendebak,2026-04-07 10:16:45+02:00,10,1,0,0,81,24,12,4,12,8.25,1,szz,Python,2024-2026,0.071,31281.0,3.24,0.31,0.63,0
scipy/scipy,4f8c40cdbb00318440afdd71db5a2cf8a739306f,4f8c40cdbb,MAINT: interpolate: Refactor BSpline class (#24947)  reviewed at https://github.com/scipy/scipy/pull/24947,refactor,Python,Albert Steppi,2026-04-07 10:42:50+02:00,10,1,0,0,494,385,3,1,29,3.28,0,clean,Python,2024-2026,1.0,,1.28,0.25,0.82,3
pola-rs/polars,e00c3a27dbdc8a43ce507541d4d32436998ea897,e00c3a27db,fix: Overflow panic in interpolate nearest (#27205),bugfix,Rust,Orson Peters,2026-04-07 11:48:59+02:00,11,1,0,0,17,23,3,1,4,2.25,0,clean,Python,2024-2026,1.0,,0.71,0.25,0.56,0
pola-rs/polars,1f086d1f0be4ecb1e1a082958d993634c1a04932,1f086d1f0b,fix(rust): Fix scalar handling in `str.replace` during streaming (#27182),bugfix,Rust,farouk-01,2026-04-07 13:37:03+02:00,13,1,0,0,17,0,2,1,2,3.0,0,clean,Python,2024-2026,1.0,,17.0,0.33,1.0,0
pola-rs/polars,f9d9f4eacf835a9cb8b7a0323322c314dfc76cc5,f9d9f4eacf,refactor(python): Move/genericize `_balanced_reduce` to Python utils (#27100),refactor,Python,nameexhaustion,2026-04-07 14:05:19+02:00,14,1,0,0,52,18,3,1,6,12.67,0,clean,Python,2024-2026,1.0,,2.74,0.25,3.17,0
pola-rs/polars,8097dc9448129c3c65d27f176c533f6e7e2cbd1f,8097dc9448,refactor(rust): Add zip_eq to itertools (#27210),feature,Rust,Orson Peters,2026-04-07 14:28:44+02:00,14,1,0,0,72,8,3,0,6,2.0,0,clean,Python,2024-2026,1.0,,8.0,0.0,0.5,0
pola-rs/polars,5e049662ae561f1d15276f741f8a3c0259286e18,5e049662ae,fix: Correct grouped `Binary` `arg_min`/`arg_max` and `String` single-element arg indices (#27172)  Co-authored-by: Orson Peters <orsonpeters@gmail.com>,bugfix,Rust,GAUTAM V DATLA,2026-04-07 14:47:14+02:00,14,1,0,0,84,40,3,1,8,3.25,0,clean,Python,2024-2026,1.0,,2.05,0.25,0.81,0
numpy/numpy,6cb0da6350fe1871b20322063de335da02e4e4b3,6cb0da6350,DEV: avoid byte-compiling every .py file on a `spin build` call. (#31173),other,Python,Ralf Gommers,2026-04-07 14:55:31+02:00,14,1,0,0,6,2,1,0,2,2.0,0,clean,Python,2024-2026,1.0,,2.0,0.0,1.0,2
pola-rs/polars,4c173120b9043327d1a56527da19059b2a33534f,4c173120b9,perf: Lower `skew` / `kurtosis` to streaming aggregations (#27176),other,Rust,Gijs Burghoorn,2026-04-07 14:59:06+02:00,14,1,0,0,301,1,8,1,14,16.43,0,clean,Python,2024-2026,1.0,,150.5,0.11,1.83,0
pola-rs/polars,56781bf4886b96b8105e70a3908fd708b7f19508,56781bf488,fix: Do not prune sort nodes containing slice with dyn predicate (#27140)  Co-authored-by: Orson Peters <orsonpeters@gmail.com>,bugfix,Rust,Amber Sprenkels,2026-04-07 15:17:57+02:00,15,1,0,0,61,11,7,0,10,2.4,0,clean,Python,2024-2026,1.0,,5.08,0.0,0.3,0
pola-rs/polars,5008b629975c1587b6d26f38d9bc2e2da1a6a20f,5008b62997,"feat(rust): Add fast_alloc feature flag, remove default_alloc (#27206)",feature,Rust,Orson Peters,2026-04-07 15:27:30+02:00,15,1,0,0,49,25,10,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.88,0.0,0.0,0
pola-rs/polars,6f3be7543480d37c93aacf34fa636c6185235f13,6f3be75434,feat: Add `pl.merge_sorted` operating on multiple frames (#27014)  Co-authored-by: Amber Sprenkels <amber@electricdusk.com>,feature,Python,Koen Denecker,2026-04-07 15:44:23+02:00,15,1,0,0,125,1,4,1,3,5.0,0,clean,Python,2024-2026,1.0,,62.5,0.2,1.0,0
numpy/numpy,86662bfb4f8947a7c814fbf5a3cfdd6f18c279f3,86662bfb4f,"DEP: Undo deprecation for ``np.dtype()`` signature used by old pickles  Some (very) old pickles pass align=0, copy=1 as integers rather than bools. This just assumes no user will really do that, and a",other,Python,Sebastian Berg,2026-04-07 15:58:10+02:00,15,1,0,0,23,38,3,2,2,16.0,0,clean,Python,2024-2026,1.0,,0.59,0.5,4.0,0
numpy/numpy,628813c5b6b6eb1be6ae293cb854fc3f83336296,628813c5b6,MAINT: Rename ppc64le and s390x workflow (#31121),refactor,Unknown,Aleksei Nikiforov,2026-04-07 17:28:14+02:00,17,1,0,0,0,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.0,0.0,0.0,0
numpy/numpy,cc3332d46573608a4fc86337130a523931735291,cc3332d465,MAINT: Bump prefix-dev/setup-pixi from 0.9.4 to 0.9.5  Bumps [prefix-dev/setup-pixi](https://github.com/prefix-dev/setup-pixi) from 0.9.4 to 0.9.5. - [Release notes](https://github.com/prefix-dev/setu,bugfix,Unknown,dependabot[bot],2026-04-07 17:55:15+00:00,17,1,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
pola-rs/polars,c38aef00372d4681eb2abe9dde2001b7ca0e3389,c38aef0037,fix: Resolve multiple files deadlock in NDJSON async reader (#27204),bugfix,Rust,Koen Denecker,2026-04-07 20:15:31+10:00,20,1,0,0,200,73,4,0,11,10.82,0,clean,Python,2024-2026,1.0,,2.7,0.0,2.16,0
numpy/numpy,d12adf8d19932a3c9d10d23dd6aad7591bc3a638,d12adf8d19,"BUG: Fix matvec/vecmat in-place aliasing (out=input produces zeros) (#31150)  `np.matvec(A, b, out=b)` returns all zeros because matvec and vecmat are missing the ~NPY_ITER_OVERLAP_ASSUME_ELEMENTWISE ",bugfix,C,Ijtihed Kilani,2026-04-07 22:07:28+02:00,22,1,0,1,32,13,2,1,2,2.0,1,keyword_strict,Python,2024-2026,0.4,,2.29,0.33,0.67,0
scipy/scipy,8a4633fa0e01d62e9ccdd06ebe5bb30551cfa056,8a4633fa0e,DOC: separate sparse spmatrix docs to their own pages and add doc warnings  (#24961)  * split spmatrix from rest of sparse docs and reword [docs only]  * switch spmatrix from tutorials to sparray [doc,bugfix,Python,Dan Schult,2026-04-07 22:08:23+01:00,22,1,0,1,268,95,16,0,8,4.5,1,keyword_strict,Python,2024-2026,0.4,,2.79,0.0,0.26,2
scipy/scipy,3b5a1b5e0bc8609cbfbbabc18196fd5526467901,3b5a1b5e0b,Merge pull request #24967 from ilayn/bandwidth_to_c  ENH:MAINT:linalg: Move `bandwidth` function from Cython to C,other,Python,Ilhan Polat,2026-04-07 22:31:02+02:00,22,1,0,1,390,230,9,1,20,15.95,0,clean,Python,2024-2026,1.0,,1.69,0.1,1.6,0
pola-rs/polars,d4547c2d464f1a4a0037c767f4c981d50844ffb9,d4547c2d46,fix: Fix statistics for Null columns in Parquet (#27021),bugfix,Rust,0xRozier,2026-04-07 23:57:11+10:00,23,1,0,1,23,4,2,1,2,11.0,0,clean,Python,2024-2026,1.0,,4.6,0.33,3.67,0
pola-rs/polars,b4954665fa9318be87988405e4915ceaef050cf8,b4954665fa,fix: Write field ID from `sink_parquet` (#27196),bugfix,Rust,Oliver Borchert,2026-04-08 04:27:16+10:00,4,2,0,1,7,1,1,0,1,19.0,0,clean,Python,2024-2026,1.0,,3.5,0.0,9.5,0
pola-rs/polars,d7d336b1711c6aa73be0344f19910a2574db6931,d7d336b171,depr(python): Deprecate support for dataframe interchange protocol (#27214),other,Python,Marco Edward Gorelli,2026-04-08 09:05:41+02:00,9,2,0,0,13,0,2,0,2,3.0,0,clean,Python,2024-2026,1.0,,13.0,0.0,1.0,0
pola-rs/polars,ec233dd2ad5036d6dd9c67af86f97990b4c5686a,ec233dd2ad,fix: Prevent `DataFrame` creation panic on `list[struct]` with heterogenous types (#27217),bugfix,Rust,Kevin Patyk,2026-04-08 09:10:45+02:00,9,2,0,0,21,15,3,1,5,6.2,0,clean,Python,2024-2026,1.0,,1.31,0.25,1.55,0
pola-rs/polars,339d2f68aa07b398a8a1c3ebd05f74e9e3d47b01,339d2f68aa,docs: Fix typo in `json_normalize` docstring (#27212),bugfix,Python,Orson Peters,2026-04-08 09:22:09+02:00,9,2,0,0,1,1,1,0,1,8.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,4.0,0
numpy/numpy,e8fd3579ea3c76159a9bb7e995a6d129ff2fc14a,e8fd3579ea,DEPR: adjust dtype setter deprecation warning (incorrect numpy version),other,C,Clément Robert,2026-04-08 10:22:24+02:00,10,2,0,0,1,1,1,0,1,4.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,2.0,0
pola-rs/polars,12bd24911e6d4860cdf7245c769bda2465c1a3e5,12bd24911e,docs: Add docs entry for `merge_sorted` (#27224),feature,Unknown,Koen Denecker,2026-04-08 13:27:36+02:00,13,2,0,0,1,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
pola-rs/polars,41a1d2340ae4a5fd9cbfd746b121ec727037ed33,41a1d2340a,fix: Fix panic with empty order_by in over expression (#27088),bugfix,Rust,Joaquin Hui,2026-04-08 14:35:49+10:00,14,2,0,0,96,40,14,1,23,5.74,0,clean,Python,2024-2026,1.0,,2.34,0.07,0.38,0
pola-rs/polars,e993deb4d20975880c86a01865e878aefb39b6b2,e993deb4d2,chore(python): Remove dead code in `test_scan_lines` (#27213),test,Python,Marco Edward Gorelli,2026-04-08 14:36:57+10:00,14,2,0,0,1,4,1,1,3,3.67,0,clean,Python,2024-2026,1.0,,0.2,0.5,1.84,0
pola-rs/polars,e642b6bcb869a5c3c955416e2d9e7f43d0db9ae3,e642b6bcb8,fix: Skip `null` group entries when collecting AsOf-by groups (#27215),bugfix,Rust,Amber Sprenkels,2026-04-08 14:37:24+10:00,14,2,0,0,20,3,2,1,2,4.5,0,clean,Python,2024-2026,1.0,,5.0,0.33,1.5,0
pola-rs/polars,c590b67a214857b00c0bc2aa9a74e5c046288638,c590b67a21,fix(python): Named aggregation `__structify` was being ignored (#27148),bugfix,Python,Marco Edward Gorelli,2026-04-08 14:38:31+10:00,14,2,0,0,54,42,5,1,10,1.4,0,clean,Python,2024-2026,1.0,,1.26,0.17,0.23,0
pola-rs/polars,38ec245d3208f3307e82ee14fa7a00b0f8c722cf,38ec245d32,chore(python): Fix `test_dtype_concat_3735` not actually iterating through numeric dtypes (#27178),bugfix,Python,Marco Edward Gorelli,2026-04-08 14:38:58+10:00,14,2,0,0,5,5,1,1,1,2.0,0,clean,Python,2024-2026,1.0,,0.83,0.5,1.0,0
numpy/numpy,97f255f747f103447de958cd3b681397740de024,97f255f747,MAINT: Bump pyrefly from 0.58.0 to 0.59.0 in /requirements  Bumps [pyrefly](https://github.com/facebook/pyrefly) from 0.58.0 to 0.59.0. - [Release notes](https://github.com/facebook/pyrefly/releases) ,other,Unknown,dependabot[bot],2026-04-08 17:56:30+00:00,17,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
numpy/numpy,bd9fc5da7d3ee987a0e474f1fab2ad2c81704c41,bd9fc5da7d,MAINT: Bump delvewheel from 1.11.2 to 1.12.0 in /requirements  Bumps [delvewheel](https://github.com/adang1345/delvewheel) from 1.11.2 to 1.12.0. - [Changelog](https://github.com/adang1345/delvewheel/,other,Unknown,dependabot[bot],2026-04-08 17:56:38+00:00,17,2,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
numpy/numpy,8b2219a514b86386ca685b1e18531607105f3132,8b2219a514,Apply suggestions from code review  Co-authored-by: Joren Hammudoglu <jhammudoglu@gmail.com>,other,Python,Noxaster,2026-04-08 22:59:57+02:00,22,2,0,1,2,3,2,1,2,7.5,0,clean,Python,2024-2026,1.0,,0.5,0.33,2.5,0
numpy/numpy,6dfe60ef3e459e71e9721e3ec5517b1dd6d13d3d,6dfe60ef3e,DOC: clarify wording in quickstart ix_() section (#31149),docs,Unknown,agp19d,2026-04-09 10:57:10-06:00,10,3,0,0,2,2,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
numpy/numpy,6a8599103202609be3dc6516c602c018a4ae2cef,6a85991032,ENH: tweak timedelta deprecation message  (#31107)  Co-authored-by: Davis Bennett <davis.v.bennett@gmail.com>,other,Python,riku-sakamoto,2026-04-09 11:00:34-06:00,11,3,0,0,88,31,11,9,23,4.74,0,clean,Python,2024-2026,1.0,,2.75,0.75,0.4,0
pola-rs/polars,f12b0185e17a435bc91bd412d5a110775019e9f4,f12b0185e1,perf: Streaming `strptime` with `format=None` (#27056),other,Rust,Gijs Burghoorn,2026-04-09 11:30:06+02:00,11,3,0,0,466,36,8,1,26,16.42,0,clean,Python,2024-2026,1.0,,12.59,0.11,1.82,0
numpy/numpy,849a584e06b2ab98f02b1600bc643b01e9aa8047,849a584e06,BUG: raise OverflowError on datetime64 unit conversion overflow (#31085)  Co-authored-by: Claude Opus 4.6 (1M context) <noreply@anthropic.com>,bugfix,C,jbrockmendel,2026-04-09 11:33:46-06:00,11,3,0,0,157,25,5,2,7,6.86,1,keyword_strict,Python,2024-2026,0.4,,6.04,0.33,1.14,0
pola-rs/polars,b42cbdff08eff8a56d4fa751785c5b6a5daef31b,b42cbdff08,docs: Add link to concepts in index.md (#27077),feature,Unknown,andyjessen,2026-04-09 11:47:48+02:00,11,3,0,0,1,0,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,1.0,0.0,0.0,0
pola-rs/polars,5c608f7f4bbb26a551f036fafc424ea8a7eca170,5c608f7f4b,fix(rust): Off-by-one in `lp.with_inputs` length assertion (#27209)  Co-authored-by: Orson Peters <orsonpeters@gmail.com>,bugfix,Rust,nameexhaustion,2026-04-09 12:29:18+02:00,12,3,0,0,5,21,2,0,3,2.67,0,clean,Python,2024-2026,1.0,,0.23,0.0,0.89,0
pola-rs/polars,b8f379ef7e317822b7639a6356b03cb34a64e8d8,b8f379ef7e,refactor: Consolidate reordered compare functions (#27229),refactor,Rust,Amber Sprenkels,2026-04-09 13:14:31+02:00,13,3,0,0,79,84,6,0,15,2.27,0,clean,Python,2024-2026,1.0,,0.93,0.0,0.32,0
pola-rs/polars,dda8152226ff0116a02369b95225ea18d2c77e59,dda8152226,refactor: Mark `scan_ipc` cache arguments as deprecated (#27216),refactor,Python,Koen Denecker,2026-04-09 13:17:46+02:00,13,3,0,0,14,8,1,0,1,7.0,0,clean,Python,2024-2026,1.0,,1.56,0.0,3.5,0
pola-rs/polars,89f868ffaaccffd9ed383839ed7a4ee55b8328d8,89f868ffaa,chore(python): Use more precise internal typing (pt. iii) (#27232),other,Python,Marco Edward Gorelli,2026-04-09 13:25:15+02:00,13,3,0,0,123,93,24,13,40,3.58,0,clean,Python,2024-2026,1.0,,1.31,0.52,0.14,0
pola-rs/polars,d39a0e86092715eb0204b352e9ee2f5b1f3f838e,d39a0e8609,fix: Preserve nulls when casting from all-null `Series` to `Struct` (#27241),bugfix,Rust,Kevin Patyk,2026-04-09 13:46:29+02:00,13,3,0,0,10,6,2,1,2,2.0,0,clean,Python,2024-2026,1.0,,1.43,0.33,0.67,0
pola-rs/polars,99bc5167334f189577146676f1e04a9d937a0f0e,99bc516733,fix(rust): Prevent panic when casting `Array` to extension type with same inner type (#27220),bugfix,Rust,dydev012,2026-04-09 14:05:07+02:00,14,3,0,0,11,2,2,1,2,1.5,0,clean,Python,2024-2026,1.0,,3.67,0.33,0.5,0
pola-rs/polars,880651f782d17c9477b25902ab4107f80ed51b2e,880651f782,feat(python): Streaming pyarrow datasets sources (#27230),feature,Python,Ritchie Vink,2026-04-09 15:00:26+02:00,15,3,0,0,74,74,9,4,11,31.36,0,clean,Python,2024-2026,1.0,,0.99,0.4,3.14,0
numpy/numpy,563c6049923e52f37a31198019b53ec564a50c7a,563c604992,BUG: Use dict to store ufunc loops (fixes thread-safety) (#31184),bugfix,C,Sebastian Berg,2026-04-09 15:28:49-06:00,15,3,0,0,72,99,5,0,8,15.75,1,keyword_strict,Python,2024-2026,0.4,,0.72,0.0,2.62,0
numpy/numpy,17d6e99560f9ed9e8d2e6e08cf30921412f04dd8,17d6e99560,MAINT: Bump pypa/cibuildwheel from 3.4.0 to 3.4.1  Bumps [pypa/cibuildwheel](https://github.com/pypa/cibuildwheel) from 3.4.0 to 3.4.1. - [Release notes](https://github.com/pypa/cibuildwheel/releases),bugfix,Unknown,dependabot[bot],2026-04-09 17:55:21+00:00,17,3,0,0,2,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
numpy/numpy,f0bd9d47ea4e880d14bd5d9aaa1eb2affbdcd036,f0bd9d47ea,MAINT: Bump pyrefly from 0.59.0 to 0.59.1 in /requirements  Bumps [pyrefly](https://github.com/facebook/pyrefly) from 0.59.0 to 0.59.1. - [Release notes](https://github.com/facebook/pyrefly/releases) ,bugfix,Unknown,dependabot[bot],2026-04-09 17:56:21+00:00,17,3,0,0,1,1,1,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.5,0.0,0.0,0
pola-rs/polars,4879a23b009e919af20ad8e2ebcf0dcccaec6dc6,4879a23b00,fix: Fix `scan_delta` filter on empty dataframe (#27244),bugfix,Rust,Koen Denecker,2026-04-09 19:59:12+10:00,19,3,0,0,12,0,2,1,2,4.0,0,clean,Python,2024-2026,1.0,,12.0,0.33,1.33,0
numpy/numpy,1edf7b6d52d19926d9917f3c60aed667c7425f56,1edf7b6d52,Refine int checks (a bit annoyingly).,other,C,Sebastian Berg,2026-04-09 21:28:04+02:00,21,3,0,0,17,2,2,1,3,10.67,0,clean,Python,2024-2026,1.0,,5.67,0.33,3.56,1
numpy/numpy,8df456689d93d62a4843796a4a1f52f02ad58d92,8df456689d,TST: Add tests for PyUFunc_ReplaceLoopBySignature (#31097)  Co-authored-by: Claude Opus 4.6 (1M context) <noreply@anthropic.com> Co-authored-by: Sebastian Berg <sebastian@sipsolutions.net>,feature,Python,Pieter Eendebak,2026-04-10 09:46:34+02:00,9,4,0,0,96,0,3,3,1,2.0,0,clean,Python,2024-2026,1.0,,96.0,0.75,0.5,1
pola-rs/polars,2315170799ea2487851697521cef9422e28f6c37,2315170799,docs: Slurm quickstart (#27259),docs,Unknown,Clément Arnarez,2026-04-10 12:55:51+02:00,12,4,0,0,349,0,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,349.0,0.0,0.0,0
pola-rs/polars,86f9210cd215caf4c7d82d1e43d986718c336c8d,86f9210cd2,fix: Extend `StructEval` schema context in `StackOptimizer` (#27243),bugfix,Rust,Koen Denecker,2026-04-10 13:50:53+02:00,13,4,0,0,56,8,2,1,2,10.0,0,clean,Python,2024-2026,1.0,,6.22,0.33,3.33,0
pola-rs/polars,a5b9137c19c52e7f056526e84e9287cb79c0904f,a5b9137c19,fix(python): Default `LazyFrame.map_batches` to no optimizations (#27262)  Co-authored-by: gabriel <gabriel.g.robin@airbus.com>,bugfix,Python,gab23r,2026-04-10 16:21:21+02:00,16,4,0,0,14,9,1,0,2,2.0,0,clean,Python,2024-2026,1.0,,1.4,0.0,1.0,0
pola-rs/polars,3291151b5a0e6fa82658cbad5f9b9c6aec3905a6,3291151b5a,fix: Correct lf.remote type (#27261),bugfix,Python,Jop Zitman,2026-04-10 16:22:43+02:00,16,4,0,0,2,2,1,0,2,1.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.5,0
scipy/scipy,c77e804b9efb8e8ca4ce5970303f33f56998a987,c77e804b9e,TST: spatial: skip `test_ckdtree_memuse` for ASan builds  [skip circle],test,Python,Lucas Colley,2026-04-10 16:24:21+01:00,16,4,0,0,2,0,1,1,1,5.0,0,clean,Python,2024-2026,1.0,,2.0,0.5,2.5,3
numpy/numpy,121f1ccb595e7dec8e50eac75bdb057d26fceb94,121f1ccb59,"DEP: remove warnings from `read_rows` (#31113)  Removed a warning from `read_rows` and its related tests, that was given about a change in empty line handling in NumPy 1.23.",test,C,Joseph Mehdiyev,2026-04-10 19:42:58+02:00,19,4,0,0,8,36,2,1,2,27.0,0,clean,Python,2024-2026,1.0,,0.22,0.33,9.0,0
numpy/numpy,3be3f69cb57d1d89018dc3666286aaaf376f2892,3be3f69cb5,MAINT: bump ``ruff`` to ``0.15.10``,other,Unknown,jorenham,2026-04-10 20:01:05+02:00,20,4,0,0,2,2,2,0,0,0.0,0,clean,Python,2024-2026,1.0,,0.67,0.0,0.0,0
